system.index,id,mean_prediction,median_prediction,sampling_year,soc_stock_tha,longitude,latitude
804,ctb0033-RO1674,3479,3420,1996,47,-60.48166817,-12.22138823
0000000000000000081b,ctb0033-RO1698,3533,3450,1996,47,-61.32472365,-12.57111107
0000000000000000085a,ctb0033-RO1762,4412,4365,1996,47,-60.40694255,-13.43583332
0000000000000000088f,ctb0033-RO1815,4121,4105,1996,47,-61.06777687,-12.9388888
000000000000000008bc,ctb0033-RO1861,6382,5680,1996,47,-61.23860949,-13.29166612
0000000000000000090b,ctb0033-RO2041,3364,3218,1996,47,-64.7597208,-10.49416881
0000000000000000093d,ctb0033-RO2090,3352,3257,1996,47,-65.18222062,-10.75361269
0000000000000000094f,ctb0033-RO2108,3292,3192,1996,47,-64.79277612,-10.29166766
987,ctb0033-RO2164,4046,3954,1996,47,-64.83639058,-11.14749846
000000000000000009bc,ctb0033-RO2217,4108,4021,1996,47,-60.05083428,-12.4511122
00000000000000000a20,ctb0033-RO2316,3851,3734,1996,47,-61.55389023,-12.80916464
00000000000000000aaf,ctb0033-RO2459,3915,3830,1996,47,-62.13222226,-12.46305367
00000000000000000be8,ctb0033-RO2867,3574,3400,1996,47,-60.87055529,-11.71722443
00000000000000000bf7,ctb0033-RO2900,3753,3584,1996,47,-64.59500161,-9.280000189
00000000000000000c05,ctb0033-RO2914,3296,3236,1996,47,-64.71166507,-9.40777573
00000000000000000c6c,ctb0033-RO3017,3492,3337,1996,47,-62.75555554,-12.34722406
00000000000000000ce0,ctb0033-RO3133,4086,3991,1996,47,-61.09666738,-11.5372239
00000000000000000cea,ctb0033-RO3143,3897,3801,1996,47,-61.14000093,-11.48027672
00000000000000000dd7,ctb0033-RO3386,3333,3240,1996,47,-61.66777567,-11.76639048
0.00E+00,ctb0033-RO3433,3790,3697,1996,47,-62.77055595,-9.705835421
0.00E+00,ctb0033-RO3586,4346,4009,1996,47,-62.91333191,-8.218890207
00000000000000000e9c,ctb0033-RO3592,3606,3534,1996,47,-62.95110941,-8.347499599
00000000000000000f01,ctb0033-RO3703,3885,3850,1996,47,-63.87555687,-9.029443301
00000000000000000f26,ctb0033-RO3740,4449,4431,1996,47,-63.94666615,-8.618055556
000000000000000006c3,ctb0033-RO1122,3989,3869,1996,48,-62.99305618,-11.66888777
719,ctb0033-RO1268,3679,3569,1996,48,-63.98111271,-11.75361069
0000000000000000075d,ctb0033-RO1505,4728,4399,1996,48,-60.12194357,-12.8330565
844,ctb0033-RO1740,4043,4021,1996,48,-60.59666838,-12.96777932
856,ctb0033-RO1758,4133,4175,1996,48,-60.74249882,-13.11111266
0000000000000000086f,ctb0033-RO1783,4691,4556,1996,48,-60.61249819,-13.26944642
000000000000000008a6,ctb0033-RO1838,4509,4433,1996,48,-60.62583536,-13.40750019
000000000000000008f9,ctb0033-RO2023,3353,3207,1996,48,-65.23722364,-10.79638885
969,ctb0033-RO2134,3730,3639,1996,48,-65.00638935,-11.79944579
000000000000000009d4,ctb0033-RO2241,4473,4500,1996,48,-61.82305495,-12.13194312
00000000000000000ab8,ctb0033-RO2468,3819,3555,1996,48,-61.91277652,-12.519167
00000000000000000abd,ctb0033-RO2473,4315,4142,1996,48,-61.95277911,-12.29777709
00000000000000000b65,ctb0033-RO2642,7837,7040,1996,48,-61.85250285,-13.22166716
00000000000000000bce,ctb0033-RO2841,4123,4089,1996,48,-60.96250195,-11.5447241
00000000000000000bdd,ctb0033-RO2856,4957,4944,1996,48,-60.70277715,-11.65444475
00000000000000000bf0,ctb0033-RO2875,3591,3514,1996,48,-61.44972117,-11.57472048
00000000000000000c17,ctb0033-RO2932,4248,4158,1996,48,-65.24916511,-9.82444305
00000000000000000c7e,ctb0033-RO3035,4055,3842,1996,48,-62.48444665,-12.00666468
00000000000000000c8a,ctb0033-RO3047,3614,3535,1996,48,-61.47639105,-11.24194223
00000000000000000c96,ctb0033-RO3059,4018,3942,1996,48,-61.4058347,-11.32083264
00000000000000000d16,ctb0033-RO3187,4574,4497,1996,48,-60.40166744,-11.46055411
00000000000000000d17,ctb0033-RO3188,4704,4584,1996,48,-60.38361254,-11.42694587
00000000000000000d8e,ctb0033-RO3313,3772,3703,1996,48,-64.55416516,-9.346668209
00000000000000000df8,ctb0033-RO3419,3367,3270,1996,48,-62.80110971,-9.486389681
0.00E+00,ctb0033-RO3478,3865,3853,1996,48,-62.63333158,-10.06611295
00000000000000000ea5,ctb0033-RO3601,3831,3660,1996,48,-62.77027949,-11.11027835
00000000000000000f2d,ctb0033-RO3747,3425,3312,1996,48,-64.08666855,-9.041665697
00000000000000000f3e,ctb0033-RO3764,3996,3925,1996,48,-61.72333161,-11.24611148
00000000000000000f85,ctb0033-RO3868,5246,4805,1996,48,-62.35472248,-11.87611112
000000000000000006dc,ctb0033-RO1206,3502,3308,1996,49,-63.60583476,-11.92555363
738,ctb0033-RO1299,3817,3567,1996,49,-63.93083188,-11.5955534
743,ctb0033-RO1345,3264,3209,1996,49,-63.99111001,-10.44416446
000000000000000007d3,ctb0033-RO1624,3893,3832,1996,49,-60.80083278,-12.92416485
824,ctb0033-RO1708,4930,4574,1996,49,-60.60583184,-13.55250124
858,ctb0033-RO1760,4378,4377,1996,49,-60.68916798,-13.22777612
887,ctb0033-RO1807,4108,4148,1996,49,-60.67694558,-13.0372209
000000000000000008ad,ctb0033-RO1845,4442,4397,1996,49,-61.09416583,-13.24055591
000000000000000008b4,ctb0033-RO1852,4449,4298,1996,49,-61.21916781,-13.00000078
000000000000000008b5,ctb0033-RO1854,4458,4288,1996,49,-61.20083199,-13.019166
917,ctb0033-RO2053,3491,3398,1996,49,-65.13305458,-10.84222395
926,ctb0033-RO2068,3354,3271,1996,49,-65.22138937,-10.44638955
943,ctb0033-RO2096,3462,3361,1996,49,-65.12333374,-10.7094453
992,ctb0033-RO2175,4129,3980,1996,49,-64.67638912,-11.48027672
000000000000000009c3,ctb0033-RO2224,4432,4404,1996,49,-62.00305548,-12.04249801
00000000000000000a15,ctb0033-RO2305,4646,4390,1996,49,-62.17916767,-12.46805678
00000000000000000a2a,ctb0033-RO2326,3507,3449,1996,49,-62.89138867,-8.210279683
00000000000000000a3d,ctb0033-RO2345,3653,3591,1996,49,-63.53833289,-8.948332253
00000000000000000a85,ctb0033-RO2417,3757,3567,1996,49,-62.34860906,-12.00500143
00000000000000000a95,ctb0033-RO2433,3834,3471,1996,49,-62.37277738,-12.25583479
00000000000000000a9e,ctb0033-RO2442,3865,3604,1996,49,-62.19583134,-12.24388885
00000000000000000acb,ctb0033-RO2487,3597,3501,1996,49,-61.90944557,-12.63472014
00000000000000000baa,ctb0033-RO2805,3849,3765,1996,49,-61.47277918,-11.92055498
00000000000000000c22,ctb0033-RO2943,3435,3398,1996,49,-65.53527887,-9.699164606
00000000000000000c5f,ctb0033-RO3004,3747,3392,1996,49,-63.02583503,-12.41083314
00000000000000000cdc,ctb0033-RO3129,3444,3300,1996,49,-61.33666512,-11.65333443
00000000000000000ce1,ctb0033-RO3134,3973,3825,1996,49,-61.09722031,-11.5052789
00000000000000000d03,ctb0033-RO3168,4266,4210,1996,49,-60.9238906,-11.36916484
00000000000000000dd9,ctb0033-RO3388,3325,3225,1996,49,-61.66916691,-11.87444341
00000000000000000eb4,ctb0033-RO3616,3630,3549,1996,49,-62.64027886,-11.05861074
00000000000000000ed3,ctb0033-RO3647,3193,3134,1996,49,-62.50500311,-11.35749983
00000000000000000fce,ctb0033-RO3942,3464,3369,1996,49,-62.10833485,-11.71138747
0000000000000000068a,ctb0033-RO1057,3785,3704,1996,50,-64.14388773,-11.92972289
718,ctb0033-RO1267,4545,4448,1996,50,-63.97833469,-11.74861204
745,ctb0033-RO1347,4189,3922,1996,50,-63.54222123,-10.68833145
751,ctb0033-RO1399,3408,3390,1996,50,-63.22833172,-9.530557077
755,ctb0033-RO1470,4106,4102,1996,50,-64.14805699,-9.558332818
7.00E+08,ctb0033-RO1646,3486,3413,1996,50,-61.3099997,-12.551112
877,ctb0033-RO1791,4015,3977,1996,50,-61.06194436,-13.08000152
0000000000000000087f,ctb0033-RO1799,4257,4189,1996,50,-60.89388976,-13.22027592
881,ctb0033-RO1801,4307,4246,1996,50,-60.94555737,-13.24805612
899,ctb0033-RO1825,3576,3439,1996,50,-60.82611143,-12.91888974
000000000000000008c4,ctb0033-RO1869,4367,4345,1996,50,-60.90889018,-13.33916447
940,ctb0033-RO2093,3359,3258,1996,50,-64.9597204,-10.64860978
999,ctb0033-RO2182,3639,3503,1996,50,-64.78944517,-11.35916753
000000000000000009b7,ctb0033-RO2212,4153,4085,1996,50,-59.95527575,-12.45055481
000000000000000009b8,ctb0033-RO2213,4309,4178,1996,50,-59.9699997,-12.41499794
000000000000000009c8,ctb0033-RO2229,4690,4776,1996,50,-62.01805589,-12.08666541
000000000000000009df,ctb0033-RO2252,4673,4625,1996,50,-61.92916817,-11.99944539
00000000000000000a44,ctb0033-RO2352,3891,3800,1996,50,-63.61110988,-8.852501712
00000000000000000a4e,ctb0033-RO2362,4060,4013,1996,50,-63.55555394,-8.721390764
00000000000000000a7a,ctb0033-RO2406,4502,4501,1996,50,-62.21583486,-12.13139019
00000000000000000a80,ctb0033-RO2412,4057,3828,1996,50,-62.06916611,-12.14000072
00000000000000000a9a,ctb0033-RO2438,4422,4275,1996,50,-62.32361133,-12.22666781
00000000000000000b34,ctb0033-RO2592,3944,3832,1996,50,-61.46638929,-12.72777712
00000000000000000b8f,ctb0033-RO2684,3315,3208,1996,50,-61.99416849,-9.80222335
00000000000000000cb5,ctb0033-RO3090,3425,3237,1996,50,-61.45000209,-11.53222079
00000000000000000cd3,ctb0033-RO3120,4552,4396,1996,50,-61.53361024,-11.15222065
00000000000000000cd7,ctb0033-RO3124,3983,3851,1996,50,-61.2461097,-11.68916777
00000000000000000cdf,ctb0033-RO3132,3462,3349,1996,50,-61.10916624,-11.60222421
00000000000000000ce4,ctb0033-RO3137,4477,4497,1996,50,-61.17111208,-11.60305361
00000000000000000f31,ctb0033-RO3751,3732,3665,1996,50,-61.88111244,-11.20444564
00000000000000000f33,ctb0033-RO3753,3544,3309,1996,50,-61.59000003,-11.423334
0000000000000000064a,ctb0033-RO0661F,3612,3562,1996,51,-62.6819001,-11.06699831
673,ctb0033-RO1034,3427,3294,1996,51,-63.78500144,-11.98805685
000000000000000007f7,ctb0033-RO1661,4074,4024,1996,51,-60.39805556,-12.56361086
803,ctb0033-RO1673,3951,3699,1996,51,-60.46527651,-12.22472364
851,ctb0033-RO1753,4125,4185,1996,51,-60.5977787,-13.07250131
852,ctb0033-RO1754,4830,4639,1996,51,-60.61333204,-13.10055351
000000000000000008c6,ctb0033-RO1871,4372,4344,1996,51,-60.84083538,-13.36722113
000000000000000008c9,ctb0033-RO1874,4346,4270,1996,51,-60.83055715,-13.56305593
941,ctb0033-RO2094,3368,3245,1996,51,-65.01083508,-10.6350006
956,ctb0033-RO2115,3523,3429,1996,51,-64.47277765,-10.3169463
0000000000000000096f,ctb0033-RO2140,3464,3310,1996,51,-65.01388956,-11.85444435
000000000000000009ce,ctb0033-RO2235,4968,4970,1996,51,-62.08000173,-12.08749926
000000000000000009ea,ctb0033-RO2262,4313,4225,1996,51,-61.70972243,-12.2872224
00000000000000000a43,ctb0033-RO2351,3629,3569,1996,51,-63.49250225,-8.877775897
00000000000000000a9c,ctb0033-RO2440,4102,3949,1996,51,-62.21194653,-12.23444448
00000000000000000ac6,ctb0033-RO2482,4450,4366,1996,51,-61.91222359,-12.21194385
00000000000000000ad0,ctb0033-RO2492,3911,3795,1996,51,-61.19916874,-12.61055628
00000000000000000b32,ctb0033-RO2590,3385,3375,1996,51,-60.82083185,-12.31666584
00000000000000000bba,ctb0033-RO2821,3552,3464,1996,51,-60.65860976,-11.82166549
00000000000000000c9c,ctb0033-RO3065,4474,4396,1996,51,-61.37166461,-11.22444471
00000000000000000c9e,ctb0033-RO3067,4023,3950,1996,51,-61.4436122,-11.37166639
00000000000000000cbd,ctb0033-RO3098,4118,4016,1996,51,-61.22222229,-11.30416452
00000000000000000cfc,ctb0033-RO3161,4342,4347,1996,51,-61.00694581,-11.1594444
00000000000000000d0f,ctb0033-RO3180,4214,4178,1996,51,-60.8675008,-11.45222005
00000000000000000d19,ctb0033-RO3190,4877,4879,1996,51,-60.30472212,-11.44360953
00000000000000000d61,ctb0033-RO3268,3519,3496,1996,51,-62.25972133,-9.385556029
00000000000000000d86,ctb0033-RO3305,3641,3589,1996,51,-64.49889014,-9.295000605
00000000000000000dd4,ctb0033-RO3383,4303,3386,1996,51,-61.51416856,-11.89611019
00000000000000000eda,ctb0033-RO3654,3388,3321,1996,51,-62.15055362,-11.08944543
698,ctb0033-RO1071,5910,5336,1996,52,-63.80333281,-12.34250187
000000000000000007d7,ctb0033-RO1629,3893,3855,1996,52,-61.26055718,-12.89889067
000000000000000007ff,ctb0033-RO1669,4132,4021,1996,52,-60.15277825,-12.45083128
0000000000000000092b,ctb0033-RO2073,3516,3405,1996,52,-65.339997,-10.62472238
0000000000000000096b,ctb0033-RO2136,3718,3599,1996,52,-65.00666582,-11.83083341
000000000000000009c4,ctb0033-RO2225,5339,5292,1996,52,-62.21694518,-12.04083477
000000000000000009c6,ctb0033-RO2227,5101,5105,1996,52,-62.14611236,-12.04222155
000000000000000009d5,ctb0033-RO2242,4141,3908,1996,52,-61.97750037,-12.13222405
9.00E+05,ctb0033-RO2257,3895,3731,1996,52,-61.78444359,-12.18972415
000000000000000009f4,ctb0033-RO2272,3566,3439,1996,52,-61.46027586,-11.99639091
00000000000000000b5c,ctb0033-RO2633,4133,3933,1996,52,-62.30972124,-13.03833122
00000000000000000be6,ctb0033-RO2865,3585,3495,1996,52,-60.8280556,-11.71277871
00000000000000000ca5,ctb0033-RO3074,3600,3404,1996,52,-61.3377799,-11.41805442
00000000000000000cb0,ctb0033-RO3085,3590,3466,1996,52,-61.42166451,-11.4972213
00000000000000000d18,ctb0033-RO3189,4895,4879,1996,52,-60.3397216,-11.4274988
00000000000000000d7c,ctb0033-RO3295,3400,3328,1996,52,-62.54888958,-9.395276869
0.00E+00,ctb0033-RO3479,4054,4040,1996,52,-62.61666792,-10.03361056
0.00E+00,ctb0033-RO3583,3830,3661,1996,52,-62.94555337,-8.119724259
00000000000000000eac,ctb0033-RO3608,3193,3128,1996,52,-62.58222136,-11.24500117
00000000000000000eb5,ctb0033-RO3617,3354,3272,1996,52,-62.58333168,-11.10833418
00000000000000000ee2,ctb0033-RO3662,3686,3647,1996,52,-62.04583163,-11.25861034
00000000000000000f7e,ctb0033-RO3861,4265,4159,1996,52,-62.4877776,-11.90138976
00000000000000000f97,ctb0033-RO3886,4771,4815,1996,52,-62.23972227,-11.94833518
628,ctb0033-RO0600,3616,3512,1996,53,-63.34944537,-9.076388717
0000000000000000065a,ctb0033-RO1009,5054,4531,1996,53,-64.32472211,-12.41222438
000000000000000007df,ctb0033-RO1637,4288,4176,1996,53,-61.10666469,-12.71194286
809,ctb0033-RO1679,3464,3413,1996,53,-60.60583184,-12.21749989
815,ctb0033-RO1692,4822,4641,1996,53,-61.53722211,-12.56583149
819,ctb0033-RO1696,4265,4205,1996,53,-61.41666585,-12.58416732
878,ctb0033-RO1792,3987,3892,1996,53,-61.06472238,-13.01166579
000000000000000008b0,ctb0033-RO1848,5538,5040,1996,53,-61.18694634,-13.29777955
0000000000000000097b,ctb0033-RO2152,3575,3470,1996,53,-64.83610966,-11.2930569
985,ctb0033-RO2162,4361,3982,1996,53,-64.88861112,-11.28972149
000000000000000009ad,ctb0033-RO2202,4095,4019,1996,53,-59.89555501,-12.42361292
000000000000000009b5,ctb0033-RO2210,3997,3955,1996,53,-60.22805679,-12.89972006
9.00E+00,ctb0033-RO2253,4923,4880,1996,53,-61.85944567,-11.99555706
9.00E+09,ctb0033-RO2261,4118,4080,1996,53,-61.73138921,-12.35583459
00000000000000000a94,ctb0033-RO2432,4077,3917,1996,53,-62.35694312,-12.27861187
00000000000000000abb,ctb0033-RO2471,4295,4003,1996,53,-61.95555713,-12.39499887
00000000000000000ad4,ctb0033-RO2496,3619,3529,1996,53,-60.85083268,-12.73777889
00000000000000000b21,ctb0033-RO2573,3543,3467,1996,53,-61.31499835,-12.13166666
00000000000000000bd4,ctb0033-RO2847,3794,3570,1996,53,-60.92500091,-11.10111044
00000000000000000be1,ctb0033-RO2860,4440,4478,1996,53,-60.87555394,-11.48999756
00000000000000000be9,ctb0033-RO2868,4074,3924,1996,53,-60.74222236,-11.68139109
00000000000000000c32,ctb0033-RO2959,3645,3395,1996,53,-65.65416742,-9.563055006
00000000000000000c94,ctb0033-RO3057,4017,3917,1996,53,-61.44305481,-11.29055534
00000000000000000cbb,ctb0033-RO3096,3858,3786,1996,53,-61.22472385,-11.48610922
00000000000000000cce,ctb0033-RO3115,3565,3464,1996,53,-61.51860982,-11.28888764
00000000000000000ea4,ctb0033-RO3600,3178,3095,1996,53,-62.91472315,-11.06333293
00000000000000000f17,ctb0033-RO3725,5253,4415,1996,53,-63.38277715,-7.979721863
00000000000000000f7c,ctb0033-RO3859,3844,3740,1996,53,-62.53305531,-11.8888909
00000000000000000f9b,ctb0033-RO3890,3335,3153,1996,53,-62.15250225,-11.77055528
000000000000000006b9,ctb0033-RO1108,4594,4151,1996,54,-63.37694464,-11.97611092
6.00E+08,ctb0033-RO1219,3513,3294,1996,54,-63.54499925,-10.52000039
886,ctb0033-RO1806,3628,3456,1996,54,-60.29638806,-13.06416725
000000000000000008a9,ctb0033-RO1841,3646,3466,1996,54,-60.3002764,-13.0330561
0000000000000000090e,ctb0033-RO2044,3271,3191,1996,54,-64.72139037,-10.31972432
924,ctb0033-RO2066,3430,3350,1996,54,-65.2252777,-10.38360986
000000000000000009d7,ctb0033-RO2244,4295,4125,1996,54,-61.81250025,-12.14805385
00000000000000000a11,ctb0033-RO2301,4178,4110,1996,54,-61.54305461,-12.36722313
00000000000000000a25,ctb0033-RO2321,4404,4304,1996,54,-61.50916545,-12.62055358
00000000000000000a5b,ctb0033-RO2375,3415,3295,1996,54,-63.42999903,-8.694167952
00000000000000000a5d,ctb0033-RO2377,3908,3846,1996,54,-63.44444652,-8.734166088
00000000000000000af8,ctb0033-RO2532,3921,3765,1996,54,-61.40222283,-12.90083484
00000000000000000bc1,ctb0033-RO2828,3578,3482,1996,54,-60.74638716,-11.99583352
00000000000000000bf4,ctb0033-RO2879,4063,4025,1996,54,-61.16027646,-11.48388859
00000000000000000c12,ctb0033-RO2927,4519,3910,1996,54,-65.25416822,-9.69111147
00000000000000000c6b,ctb0033-RO3016,3461,3369,1996,54,-62.7655573,-12.34944469
00000000000000000d50,ctb0033-RO3251,3418,3360,1996,54,-62.04916704,-8.895277868
00000000000000000f07,ctb0033-RO3709,4048,4055,1996,54,-63.84972083,-8.842499948
00000000000000000f9c,ctb0033-RO3891,3547,3383,1996,54,-62.14444465,-11.68638975
00000000000000000fbf,ctb0033-RO3927,4401,4162,1996,54,-62.12277788,-11.91944466
637,ctb0033-RO0628,3511,3461,1996,55,-63.44972163,-9.129724024
6.00E+07,ctb0033-RO1217,3877,3725,1996,55,-63.57722071,-10.55388956
000000000000000007dd,ctb0033-RO1635,4739,4654,1996,55,-61.18666542,-12.78444338
835,ctb0033-RO1725,4653,4496,1996,55,-60.42361067,-13.37388749
0000000000000000085b,ctb0033-RO1763,4288,4272,1996,55,-60.38138744,-13.40305447
864,ctb0033-RO1772,4470,4397,1996,55,-60.54249922,-13.44722186
884,ctb0033-RO1804,3550,3439,1996,55,-60.29722191,-13.00083464
974,ctb0033-RO2145,3686,3634,1996,55,-65.09777863,-11.07499794
000000000000000009ca,ctb0033-RO2231,4082,3825,1996,55,-61.97027663,-12.08694633
9.00E+08,ctb0033-RO2260,3507,3384,1996,55,-61.78472005,-12.34000032
00000000000000000a24,ctb0033-RO2320,4117,4022,1996,55,-61.51250085,-12.67444627
00000000000000000a36,ctb0033-RO2338,3884,3796,1996,55,-63.01194493,-8.376109192
00000000000000000a3c,ctb0033-RO2344,4018,3975,1996,55,-63.47527674,-8.942223284
00000000000000000c64,ctb0033-RO3009,4185,3764,1996,55,-62.97000262,-12.36777606
00000000000000000c92,ctb0033-RO3055,4450,4382,1996,55,-61.44388867,-11.15111034
00000000000000000cb2,ctb0033-RO3087,3917,3796,1996,55,-61.40527731,-11.55500233
00000000000000000cba,ctb0033-RO3095,3971,3856,1996,55,-61.1633354,-11.19694544
00000000000000000cd1,ctb0033-RO3118,4383,4253,1996,55,-61.5058345,-11.06083138
0.00E+00,ctb0033-RO3582,3566,3406,1996,55,-62.92111304,-8.163887195
00000000000000000ea2,ctb0033-RO3598,4237,4093,1996,55,-62.9655569,-8.167779991
00000000000000000f32,ctb0033-RO3752,3290,3208,1996,55,-61.84444525,-11.31583399
00000000000000000f37,ctb0033-RO3757,4816,4587,1996,55,-61.575557,-11.09611178
0000000000000000063c,ctb0033-RO0629,3940,3890,1996,56,-63.40611162,-9.094167153
0000000000000000068d,ctb0033-RO1060,4026,3918,1996,56,-63.62083518,-12.13305344
000000000000000007c3,ctb0033-RO1607,3943,3709,1996,56,-60.70110945,-12.25389062
836,ctb0033-RO1726,4609,4410,1996,56,-60.52666496,-13.26389038
0000000000000000086c,ctb0033-RO1780,4609,4384,1996,56,-60.79388996,-13.29305736
910,ctb0033-RO2046,3414,3307,1996,56,-64.85916767,-10.38027891
000000000000000009cc,ctb0033-RO2233,5111,5102,1996,56,-61.92916817,-12.02360926
000000000000000009f6,ctb0033-RO2274,4128,3981,1996,56,-61.54138691,-12.0011131
00000000000000000a7b,ctb0033-RO2407,4761,4787,1996,56,-62.171391,-12.13139019
00000000000000000ad6,ctb0033-RO2498,4127,4019,1996,56,-61.64805753,-12.806944
00000000000000000c14,ctb0033-RO2929,4698,4159,1996,56,-65.25860948,-9.723890322
00000000000000000c63,ctb0033-RO3008,4114,3595,1996,56,-63.00722274,-12.3855545
00000000000000000c8b,ctb0033-RO3048,4223,4156,1996,56,-61.46694222,-11.17277711
00000000000000000c99,ctb0033-RO3062,4222,4167,1996,56,-61.40694501,-11.12944356
00000000000000000caf,ctb0033-RO3084,3598,3463,1996,56,-61.45861262,-11.49833162
00000000000000000ccb,ctb0033-RO3112,3216,3127,1996,56,-61.56139044,-11.58555609
710,ctb0033-RO1259,4352,3975,1996,57,-64.08389053,-11.79944579
0000000000000000082a,ctb0033-RO1714,3893,3681,1996,57,-60.39389076,-13.11055528
0000000000000000083a,ctb0033-RO1730,4367,4397,1996,57,-60.55055682,-13.22972029
872,ctb0033-RO1786,5299,4845,1996,57,-60.819998,-13.10222122
0000000000000000097e,ctb0033-RO2155,4271,3756,1996,57,-64.9636132,-11.21722097
000000000000000009cd,ctb0033-RO2234,4114,3872,1996,57,-61.92444599,-11.95249998
00000000000000000a4d,ctb0033-RO2361,3645,3569,1996,57,-63.53833289,-8.671390864
00000000000000000a79,ctb0033-RO2405,4204,3980,1996,57,-62.06305714,-12.30888917
00000000000000000a8c,ctb0033-RO2424,4466,4185,1996,57,-62.10499945,-12.33111333
00000000000000000aac,ctb0033-RO2456,4506,4402,1996,57,-62.13388996,-12.36388772
00000000000000000ace,ctb0033-RO2490,4280,4206,1996,57,-61.0675004,-12.63389075
00000000000000000b13,ctb0033-RO2559,3666,3538,1996,57,-61.24694355,-12.27277937
00000000000000000bcd,ctb0033-RO2840,4162,4038,1996,57,-60.83638966,-11.86055777
00000000000000000bd7,ctb0033-RO2850,3740,3533,1996,57,-60.83361164,-10.99416782
00000000000000000cc8,ctb0033-RO3109,3426,3328,1996,57,-61.49250178,-11.65361089
00000000000000000ced,ctb0033-RO3146,3762,3638,1996,57,-61.13611259,-11.36472357
00000000000000000db4,ctb0033-RO3351,3481,3407,1996,57,-63.96527844,-8.817778692
00000000000000000eab,ctb0033-RO3607,3904,3855,1996,57,-62.7499995,-11.03361302
00000000000000000ee3,ctb0033-RO3663,4416,4114,1996,57,-62.11861308,-11.1750022
00000000000000000fba,ctb0033-RO3921,4969,4961,1996,57,-62.08750193,-11.95888987
663,ctb0033-RO1018,3810,3663,1996,58,-64.14916731,-12.31861001
000000000000000006fd,ctb0033-RO1240,5845,5422,1996,58,-63.2416689,-12.29833448
0000000000000000085f,ctb0033-RO1767,4555,4447,1996,58,-60.47749891,-13.46583415
869,ctb0033-RO1777,4151,4023,1996,58,-60.57194267,-13.18861184
000000000000000009b9,ctb0033-RO2214,4123,3905,1996,58,-59.92305428,-12.33444428
000000000000000009bb,ctb0033-RO2216,4125,4047,1996,58,-60.02749981,-12.49416482
9.00E+01,ctb0033-RO2254,4508,4498,1996,58,-61.84694235,-12.03499781
00000000000000000a99,ctb0033-RO2437,4462,4302,1996,58,-62.3222201,-12.22722073
00000000000000000ada,ctb0033-RO2502,4493,4279,1996,58,-60.85110915,-12.96666454
00000000000000000b6f,ctb0033-RO2652,8038,6077,1996,58,-61.5780541,-13.48333167
00000000000000000c33,ctb0033-RO2960,3812,3704,1996,58,-65.67555773,-9.608609182
00000000000000000c46,ctb0033-RO2979,4026,3892,1996,58,-66.74083251,-9.797501162
00000000000000000cec,ctb0033-RO3145,4317,4279,1996,58,-61.14972177,-11.38055338
00000000000000000db5,ctb0033-RO3352,3518,3427,1996,58,-63.95388989,-8.872224316
808,ctb0033-RO1678,3748,3613,1996,59,-60.60333474,-12.22944583
0000000000000000082d,ctb0033-RO1717,4984,4565,1996,59,-60.38944504,-13.2027784
0000000000000000082f,ctb0033-RO1719,5093,5053,1996,59,-60.45694245,-13.22638934
000000000000000008bd,ctb0033-RO1862,4382,4366,1996,59,-60.86222123,-13.26360946
000000000000000008cd,ctb0033-RO1878,4420,4369,1996,59,-60.82638789,-13.44583508
000000000000000008ea,ctb0033-RO2008,3436,3310,1996,59,-65.07611186,-10.66916624
000000000000000009c5,ctb0033-RO2226,5331,5332,1996,59,-62.19222392,-12.04527603
000000000000000009ed,ctb0033-RO2265,4030,3825,1996,59,-61.70722088,-12.00249988
000000000000000009fa,ctb0033-RO2278,3973,3926,1996,59,-61.54583263,-12.04027738
00000000000000000a91,ctb0033-RO2429,4085,3866,1996,59,-62.39472062,-12.20888937
00000000000000000aa8,ctb0033-RO2452,3421,3326,1996,59,-62.11722184,-12.22305593
00000000000000000ac7,ctb0033-RO2483,4104,3975,1996,59,-62.15805383,-12.43388669
00000000000000000c66,ctb0033-RO3011,6253,4285,1996,59,-62.80222003,-12.35944646
000000000000000006db,ctb0033-RO1205,3182,3117,1996,60,-63.60916571,-11.91416509
000000000000000007ec,ctb0033-RO1650,3646,3568,1996,60,-60.67722204,-12.24361239
8.00E+01,ctb0033-RO1898,3907,3847,1996,60,-64.53250285,-9.241665297
906,ctb0033-RO2036,3878,3757,1996,60,-64.7474984,-10.55639111
00000000000000000a00,ctb0033-RO2284,5054,5008,1996,60,-61.78249942,-12.07861227
00000000000000000a90,ctb0033-RO2428,4685,4283,1996,60,-62.40861072,-12.24111083
00000000000000000b63,ctb0033-RO2640,9756,8235,1996,60,-61.75444276,-13.2069432
00000000000000000ba8,ctb0033-RO2803,4013,3980,1996,60,-61.3255575,-11.87055508
00000000000000000ea1,ctb0033-RO3597,4393,4091,1996,60,-62.94444306,-8.105000307
00000000000000000ebd,ctb0033-RO3625,3268,3176,1996,60,-62.32333487,-11.07277731
7.00E+05,ctb0033-RO1643,4160,4045,1996,61,-61.19833489,-12.65138826
876,ctb0033-RO1790,4276,4206,1996,61,-61.05166614,-13.04611235
0000000000000000088c,ctb0033-RO1812,4373,4186,1996,61,-61.05305738,-12.90777766
983,ctb0033-RO2160,4242,3809,1996,61,-64.87722257,-11.28555669
00000000000000000a21,ctb0033-RO2317,4163,3981,1996,61,-61.5461091,-12.77194452
