"system.index","id","mean_prediction","median_prediction","sampling_year","soc_stock_tha","longitude","latitude"
"0000000000000000066a","ctb0033-RO1025",3273,3209,1996,14,-63.8074976060817,-12.1752766666634
"0000000000000000066c","ctb0033-RO1027",3527,3413,1996,14,-63.5438889291051,-11.8438896536745
"000000000000000006a0","ctb0033-RO1079",3308,3197,1996,14,-63.8516650020161,-12.1533334303794
"000000000000000006a5","ctb0033-RO1086",3471,3313,1996,14,-63.9616665659035,-12.1422213505542
"000000000000000006c1","ctb0033-RO1120",3212,3120,1996,14,-63.1463868247967,-11.7538871580117
"000000000000000006e4","ctb0033-RO1214",3663,3509,1996,14,-63.1891674403035,-11.7627786055123
"00000000000000000706","ctb0033-RO1249",4195,3507,1996,14,-63.1286128479977,-12.2005553105354
"0000000000000000074e","ctb0033-RO1371",0,0,1996,14,-63.4277783967745,-10.0402769186777
"00000000000000000767","ctb0033-RO1515",3562,3439,1996,14,-60.4697222354448,-12.8974994278858
"00000000000000000776","ctb0033-RO1531",3424,3384,1996,14,-60.9633313447581,-12.7191665994553
"0000000000000000077f","ctb0033-RO1540",3352,3347,1996,14,-60.9402777923118,-12.4166656430906
"0000000000000000078f","ctb0033-RO1556",3863,3823,1996,14,-59.8680557303033,-12.4177759592529
"0000000000000000079f","ctb0033-RO1572",3425,3409,1996,14,-60.4038880674917,-12.9447213080418
"000000000000000007aa","ctb0033-RO1583",3430,3376,1996,14,-60.4455539077351,-13.0000007838014
"000000000000000007b6","ctb0033-RO1594",0,0,1996,14,-60.6977784997222,-12.2063878147133
"000000000000000007d0","ctb0033-RO1621",3732,3597,1996,14,-60.7302764281997,-12.9850003678576
"000000000000000008b3","ctb0033-RO1851",3785,3732,1996,14,-61.158055828661,-13.0002772480667
"000000000000000008e6","ctb0033-RO2004",3335,3269,1996,14,-65.2694451001613,-10.7419432240437
"00000000000000000930","ctb0033-RO2078",3261,3215,1996,14,-65.2383339521114,-10.1758335907025
"000000000000000009a4","ctb0033-RO2193",3372,3335,1996,14,-64.9066660157561,-10.8388885400467
"00000000000000000a08","ctb0033-RO2292",3811,3689,1996,14,-61.7177755701927,-12.4488871073028
"00000000000000000a17","ctb0033-RO2307",3539,3394,1996,14,-61.8808315184141,-12.4730554350125
"00000000000000000a56","ctb0033-RO2370",3952,3922,1996,14,-63.2211124402504,-8.91833142082231
"00000000000000000a6d","ctb0033-RO2393",3482,3409,1996,14,-63.5786119490083,-8.62472191195817
"00000000000000000a6e","ctb0033-RO2394",3903,3788,1996,14,-63.6799985296605,-8.59583139623289
"00000000000000000a77","ctb0033-RO2403",4783,4297,1996,14,-62.0469464099581,-12.2411108346165
"00000000000000000af9","ctb0033-RO2533",3359,3288,1996,14,-61.3816663691882,-12.9013877640044
"00000000000000000b49","ctb0033-RO2614",3348,3287,1996,14,-61.2833342727576,-12.0866654105293
"00000000000000000b4c","ctb0033-RO2617",4007,3872,1996,14,-61.4183335571507,-12.0952759346635
"00000000000000000b55","ctb0033-RO2626",4169,3978,1996,14,-62.5583339551715,-13.0544464076639
"00000000000000000b56","ctb0033-RO2627",3823,3601,1996,14,-62.5594442713338,-13.0461123477951
"00000000000000000bea","ctb0033-RO2869",3388,3259,1996,14,-60.6777794314975,-11.7847218417963
"00000000000000000c0d","ctb0033-RO2922",3793,3790,1996,14,-65.2922221883423,-9.81027648634098
"00000000000000000c65","ctb0033-RO3010",5013,3510,1996,14,-62.8950005438077,-12.3555536631532
"00000000000000000c79","ctb0033-RO3030",3493,3407,1996,14,-62.6155575989903,-12.0911111342796
"00000000000000000cf9","ctb0033-RO3158",4130,4113,1996,14,-60.9508324845053,-11.2005573082896
"00000000000000000d1a","ctb0033-RO3191",5032,4944,1996,14,-60.2716668030549,-11.4566657772943
"00000000000000000d3c","ctb0033-RO3231",3810,3683,1996,14,-62.0752795380517,-9.08277860857234
"00000000000000000dce","ctb0033-RO3377",3158,3079,1996,14,-61.5372221094376,-11.6897206938526
"00000000000000000e49","ctb0033-RO3500",3360,3278,1996,14,-62.1897223665884,-10.7630570675318
"00000000000000000e65","ctb0033-RO3528",3450,3413,1996,14,-62.053612766033,-10.4880553873637
"00000000000000000ea9","ctb0033-RO3605",4783,4176,1996,14,-62.8233338716767,-10.9611124999217
"00000000000000000eb0","ctb0033-RO3612",3613,3505,1996,14,-62.9377767002134,-11.0536120921743
"00000000000000000eb1","ctb0033-RO3613",3209,3178,1996,14,-62.8827781478202,-11.1058326246113
"00000000000000000ebc","ctb0033-RO3624",3175,3112,1996,14,-62.37749957105,-11.0150007361526
"00000000000000000ee4","ctb0033-RO3664",3185,3125,1996,14,-62.119442474885,-11.241389296636
"00000000000000000eed","ctb0033-RO3673",3113,3082,1996,14,-62.2211099789036,-11.4261120168761
"00000000000000000efa","ctb0033-RO3686",3206,3168,1996,14,-61.9727781821361,-11.1938909522147
"00000000000000000f3d","ctb0033-RO3763",3794,3766,1996,14,-61.7005545219243,-11.3022203532071
"00000000000000000f58","ctb0033-RO3790",3357,3342,1996,14,-61.8561102621738,-10.9030550042058
"00000000000000000f60","ctb0033-RO3798",3252,3192,1996,14,-62.9047213841042,-11.1394453283521
"00000000000000000f74","ctb0033-RO3851",3210,3120,1996,14,-62.5699989635273,-11.713612557297
"00000000000000000f9d","ctb0033-RO3892",3286,3191,1996,14,-62.0711102785667,-11.6388869418433
"00000000000000000fcd","ctb0033-RO3941",3996,3943,1996,14,-62.0361107943982,-11.7349984059493
"0000000000000000067b","ctb0033-RO1042",3571,3390,1996,15,-63.4124970574643,-12.2799986549036
"00000000000000000688","ctb0033-RO1055",3380,3176,1996,15,-64.0655547022467,-12.1552775984387
"00000000000000000701","ctb0033-RO1244",3649,3504,1996,15,-63.3305566165062,-12.3291647031189
"00000000000000000741","ctb0033-RO1343",3239,3208,1996,15,-64.115554602359,-10.4344436153981
"0000000000000000076c","ctb0033-RO1521",3430,3385,1996,15,-60.7344456876847,-12.2674997946508
"00000000000000000779","ctb0033-RO1534",4331,4304,1996,15,-60.8858321684492,-12.7177798190277
"00000000000000000782","ctb0033-RO1543",3335,3281,1996,15,-60.8574990403556,-12.4352779308877
"00000000000000000787","ctb0033-RO1548",3454,3432,1996,15,-60.828332060365,-12.3169423071314
"00000000000000000796","ctb0033-RO1563",3778,3731,1996,15,-60.3952775433575,-12.7786108755988
"000000000000000007ab","ctb0033-RO1584",4111,4110,1996,15,-60.4305534917913,-12.999724319536
"000000000000000007c2","ctb0033-RO1606",3850,3765,1996,15,-60.6405548559034,-12.4427781388596
"000000000000000007f4","ctb0033-RO1658",3648,3562,1996,15,-60.3502762955261,-12.5233317993901
"000000000000000008df","ctb0033-RO1896",3607,3536,1996,15,-64.4372207750514,-9.27333383299029
"000000000000000008f0","ctb0033-RO2014",3235,3160,1996,15,-64.866110491675,-10.6922242472978
"0000000000000000090f","ctb0033-RO2045",3191,3143,1996,15,-64.8147238111351,-10.367775595548
"0000000000000000091f","ctb0033-RO2061",3503,3447,1996,15,-65.2786130119272,-10.1169422430896
"0000000000000000094b","ctb0033-RO2104",3288,3237,1996,15,-64.9272224716125,-10.2208348385338
"0000000000000000098c","ctb0033-RO2169",3900,3521,1996,15,-64.8941671555033,-11.1841656528171
"000000000000000009da","ctb0033-RO2247",3929,3744,1996,15,-61.7322230576059,-12.131943122626
"00000000000000000a34","ctb0033-RO2336",4024,3954,1996,15,-62.9658333640417,-8.43944626318749
"00000000000000000a35","ctb0033-RO2337",3550,3472,1996,15,-63.0202789879042,-8.3988907391064
"00000000000000000b08","ctb0033-RO2548",4244,4129,1996,15,-61.4252763774909,-12.8094455593834
"00000000000000000b1f","ctb0033-RO2571",3388,3297,1996,15,-61.232224056483,-12.1325005102577
"00000000000000000b28","ctb0033-RO2580",3701,3566,1996,15,-60.2930571108083,-12.6819464829622
"00000000000000000b52","ctb0033-RO2623",4777,3771,1996,15,-62.9038875322072,-12.8230547357985
"00000000000000000c58","ctb0033-RO2997",4143,3550,1996,15,-66.3094456979575,-9.80666461448769
"00000000000000000c8d","ctb0033-RO3050",4002,3932,1996,15,-61.4830574089414,-11.0886115763428
"00000000000000000d21","ctb0033-RO3204",3228,3190,1996,15,-62.1327796461359,-9.80527783406007
"00000000000000000dc1","ctb0033-RO3364",3989,3954,1996,15,-61.6680565934468,-11.7124977820336
"00000000000000000e4b","ctb0033-RO3502",3222,3160,1996,15,-62.1347238141952,-10.8575008278438
"00000000000000000e7f","ctb0033-RO3554",3426,3309,1996,15,-62.3455545711031,-10.185554430999
"00000000000000000ed2","ctb0033-RO3646",3357,3269,1996,15,-62.4205566508221,-11.3788901367201
"00000000000000000ee9","ctb0033-RO3669",3222,3191,1996,15,-61.9444450540425,-11.3280563847108
"00000000000000000f00","ctb0033-RO3702",3710,3615,1996,15,-63.859999061885,-8.94611162038528
"00000000000000000f5f","ctb0033-RO3797",3314,3271,1996,15,-62.7958345954801,-11.1491661686486
"00000000000000000f6c","ctb0033-RO3843",3152,3114,1996,15,-62.7486127153241,-11.6505564093002
"00000000000000000f73","ctb0033-RO3850",3176,3088,1996,15,-62.5716666673213,-11.661387565759
"00000000000000000f77","ctb0033-RO3854",3505,3169,1996,15,-62.5577765675398,-11.7261114175498
"00000000000000000f79","ctb0033-RO3856",3306,3174,1996,15,-62.4924997872184,-11.738057349272
"00000000000000000f93","ctb0033-RO3882",3436,3344,1996,15,-62.2005535230472,-11.6230571331036
"00000000000000000660","ctb0033-RO1015",3462,3341,1996,16,-63.8475002016322,-12.2088893704043
"00000000000000000671","ctb0033-RO1032",3208,3177,1996,16,-63.8186096859069,-11.8902776819334
"000000000000000006d3","ctb0033-RO1177",3356,3291,1996,16,-63.601946424821,-10.3438881912047
"000000000000000006d6","ctb0033-RO1185",3556,3560,1996,16,-64.0830566738815,-10.301945886696
"000000000000000006e3","ctb0033-RO1213",3640,3380,1996,16,-63.200555984394,-11.7413882977589
"0000000000000000076a","ctb0033-RO1519",3838,3825,1996,16,-61.0294464360775,-12.2677762589161
"000000000000000007fd","ctb0033-RO1667",3739,3635,1996,16,-60.1711096151987,-12.4433355264913
"00000000000000000817","ctb0033-RO1694",4229,4076,1996,16,-61.4752762776032,-12.5938881553588
"00000000000000000841","ctb0033-RO1737",3790,3677,1996,16,-60.5880534001001,-12.9775001598857
"000000000000000008be","ctb0033-RO1863",4381,4300,1996,16,-60.9030576758187,-13.2575004923347
"00000000000000000914","ctb0033-RO2050",3453,3392,1996,16,-65.147778527918,-10.9183318844149
"00000000000000000934","ctb0033-RO2082",3294,3204,1996,16,-65.3208317807012,-10.7558333238252
"000000000000000009ec","ctb0033-RO2264",4266,4143,1996,16,-61.7063870261022,-12.0038911176742
"00000000000000000a1f","ctb0033-RO2315",3493,3260,1996,16,-61.9972229741111,-12.5447221071435
"00000000000000000a32","ctb0033-RO2334",4078,4016,1996,16,-62.9716658682196,-8.52805751932156
"00000000000000000a6c","ctb0033-RO2392",3825,3788,1996,16,-63.6377797608865,-8.69749890025145
"00000000000000000b09","ctb0033-RO2549",4359,4232,1996,16,-61.4311088816688,-12.8066675394271
"00000000000000000b0a","ctb0033-RO2550",4174,4147,1996,16,-61.4047243807355,-12.8086117074864
"00000000000000000b17","ctb0033-RO2563",4029,4023,1996,16,-61.0836111365737,-12.298887406966
"00000000000000000b1d","ctb0033-RO2569",3506,3373,1996,16,-61.323332409207,-12.1741663505011
"00000000000000000b57","ctb0033-RO2628",3995,3829,1996,16,-62.5561133228468,-13.051111000076
"00000000000000000b80","ctb0033-RO2669",3877,3678,1996,16,-62.286386759225,-12.8172222316206
"00000000000000000b94","ctb0033-RO2689",3538,3426,1996,16,-62.0297209025886,-9.54444271793875
"00000000000000000ba6","ctb0033-RO2801",3430,3337,1996,16,-61.2202781247608,-11.757499029865
"00000000000000000c04","ctb0033-RO2913",3580,3474,1996,16,-64.7469454751227,-9.38777666152698
"00000000000000000c31","ctb0033-RO2958",3452,3395,1996,16,-65.7008319133748,-9.57638771788564
"00000000000000000c59","ctb0033-RO2998",3841,3793,1996,16,-66.2183328861325,-9.80944263444399
"00000000000000000d2b","ctb0033-RO3214",3344,3213,1996,16,-62.0922241220548,-9.95166566254364
"00000000000000000d93","ctb0033-RO3318",3560,3474,1996,16,-64.8355567312568,-9.54833551315841
"00000000000000000d96","ctb0033-RO3321",3393,3335,1996,16,-64.9058321638591,-9.61972126192302
"00000000000000000dec","ctb0033-RO3407",3192,3143,1996,16,-62.6769460431931,-9.45472114564236
"00000000000000000e40","ctb0033-RO3491",3430,3344,1996,16,-62.6100015590778,-10.303609131389
"00000000000000000e44","ctb0033-RO3495",3378,3154,1996,16,-62.4283333230593,-10.8919429243806
"00000000000000000e6c","ctb0033-RO3535",3367,3343,1996,16,-62.1538890305229,-10.418332883292
"00000000000000000e8a","ctb0033-RO3565",3311,3286,1996,16,-62.2277763349785,-10.1377796223124
"00000000000000000ee1","ctb0033-RO3661",3570,3475,1996,16,-62.0461125580611,-11.195835120274
"00000000000000000f48","ctb0033-RO3774",3606,3536,1996,16,-61.7594458695372,-11.0808349041056
"00000000000000000f92","ctb0033-RO3881",3248,3161,1996,16,-62.2008344464135,-11.5741675491536
"00000000000000000fac","ctb0033-RO3907",3332,3257,1996,16,-61.9563909857647,-11.6530535058901
"00000000000000000fca","ctb0033-RO3938",4207,4172,1996,16,-61.9988906779051,-11.8741669498273
"00000000000000000664","ctb0033-RO1019",4347,3912,1996,17,-64.1597219982934,-12.2055539628163
"0000000000000000066f","ctb0033-RO1030",4086,3984,1996,17,-63.5413873734141,-11.9325009098085
"00000000000000000670","ctb0033-RO1031",3164,3119,1996,17,-63.8286114495698,-11.8513898616463
"000000000000000006af","ctb0033-RO1097",3606,3473,1996,17,-64.2452787702058,-12.2233323987164
"000000000000000006b8","ctb0033-RO1107",3627,3508,1996,17,-63.3200019243127,-11.9555544622548
"000000000000000006c6","ctb0033-RO1125",3182,3096,1996,17,-62.9977783639886,-11.756665177968
"000000000000000006e2","ctb0033-RO1212",3398,3215,1996,17,-63.2366657847248,-11.7175008934156
"0000000000000000071e","ctb0033-RO1273",3557,3511,1996,17,-64.1099985624464,-11.8466676736307
"00000000000000000730","ctb0033-RO1291",3215,3169,1996,17,-63.7716687291173,-12.1705544786478
"00000000000000000742","ctb0033-RO1344",3357,3336,1996,17,-64.0411099102717,-10.4633341311234
"0000000000000000074a","ctb0033-RO1355",3278,3227,1996,17,-63.3361126564188,-9.60333406555161
"00000000000000000750","ctb0033-RO1373",3799,3750,1996,17,-63.3849977812677,-9.96583222659044
"00000000000000000757","ctb0033-RO1495",3595,3524,1996,17,-63.6008316495576,-9.2555553970902
"00000000000000000765","ctb0033-RO1513",3513,3437,1996,17,-60.4375007712326,-12.9644439120012
"00000000000000000788","ctb0033-RO1549",3667,3504,1996,17,-60.7666671518969,-12.3116671905851
"000000000000000007ae","ctb0033-RO1586",3472,3409,1996,17,-60.4288902470984,-12.9569437040293
"000000000000000007b1","ctb0033-RO1589",3685,3636,1996,17,-60.3247211873888,-12.5297216911997
"000000000000000007d8","ctb0033-RO1630",3553,3440,1996,17,-61.2233326089824,-12.8988906674145
"0000000000000000080c","ctb0033-RO1682",3400,3355,1996,17,-60.4805533919036,-12.342778338635
"0000000000000000081d","ctb0033-RO1701",3634,3481,1996,17,-60.3263888911828,-13.0597215242102
"00000000000000000849","ctb0033-RO1745",3871,3765,1996,17,-60.5452772436944,-13.0630569317981
"000000000000000008ac","ctb0033-RO1844",4433,4314,1996,17,-61.0497219685676,-13.2549989366437
"00000000000000000922","ctb0033-RO2064",3269,3189,1996,17,-65.1875002001021,-10.1002785824529
"0000000000000000093a","ctb0033-RO2087",3229,3176,1996,17,-65.0400020554562,-10.7794442639032
"00000000000000000952","ctb0033-RO2111",3321,3236,1996,17,-64.7152769394412,-10.3130535074202
"0000000000000000096a","ctb0033-RO2135",3415,3383,1996,17,-64.9119455914034,-11.7658330897339
"000000000000000009a8","ctb0033-RO2197",3901,3839,1996,17,-59.8711102145249,-12.319167398557
"000000000000000009ff","ctb0033-RO2283",4453,4334,1996,17,-61.8238887979616,-12.2436123903074
"00000000000000000a16","ctb0033-RO2306",3284,3161,1996,17,-61.8666649543673,-12.4575020905381
"00000000000000000a2c","ctb0033-RO2328",3397,3361,1996,17,-62.8663909514488,-8.22166822683824
"00000000000000000a50","ctb0033-RO2364",3552,3510,1996,17,-63.6066686128366,-8.76916557238244
"00000000000000000a76","ctb0033-RO2402",3674,3473,1996,17,-62.3077770669784,-11.7874998617526
"00000000000000000ae7","ctb0033-RO2515",4174,4127,1996,17,-61.0355554045208,-12.8861108837953
"00000000000000000b05","ctb0033-RO2545",4132,4074,1996,17,-61.2888903126702,-12.6647209755928
"00000000000000000b3f","ctb0033-RO2603",4144,4075,1996,17,-60.973333108421,-12.3608332388004
"00000000000000000b5b","ctb0033-RO2632",3446,3287,1996,17,-62.3433339387785,-13.0127761083195
"00000000000000000b76","ctb0033-RO2659",NA,NA,1996,17,-61.605834297347,-13.5022204172489
"00000000000000000b89","ctb0033-RO2678",3336,3291,1996,17,-61.9738884982984,-9.63555552976381
"00000000000000000bd5","ctb0033-RO2848",3807,3600,1996,17,-60.9608342481682,-11.0230538726551
"00000000000000000bfb","ctb0033-RO2904",3347,3319,1996,17,-64.6463882872665,-9.37166592942088
"00000000000000000c01","ctb0033-RO2910",3408,3134,1996,17,-64.6891644436722,-9.33638998098707
"00000000000000000c2a","ctb0033-RO2951",3985,3888,1996,17,-65.6847211812687,-9.72694480585418
"00000000000000000d20","ctb0033-RO3203",3523,3447,1996,17,-62.1611127742295,-9.80527783406007
"00000000000000000d31","ctb0033-RO3220",3335,3288,1996,17,-61.9097220341393,-9.42194229379848
"00000000000000000d7a","ctb0033-RO3293",3523,3479,1996,17,-62.3902793546692,-9.7244432501632
"00000000000000000d85","ctb0033-RO3304",3806,3752,1996,17,-66.0763907813992,-9.76000012196337
"00000000000000000e45","ctb0033-RO3496",3167,3127,1996,17,-62.3413897707192,-10.9397221921683
"00000000000000000e57","ctb0033-RO3514",3637,3605,1996,17,-61.8525028494215,-10.5549998714791
"00000000000000000e5c","ctb0033-RO3519",4332,3678,1996,17,-61.8863875583266,-10.3855540314481
"00000000000000000e6d","ctb0033-RO3536",3699,3518,1996,17,-62.1908326827507,-10.3944454789487
"00000000000000000e77","ctb0033-RO3546",3149,3087,1996,17,-61.982779945799,-10.1313897305028
"00000000000000000e84","ctb0033-RO3559",3267,3172,1996,17,-62.2158348623573,-10.0588892064748
"00000000000000000e89","ctb0033-RO3564",3291,3225,1996,17,-62.0777766346416,-10.1088891065871
"00000000000000000e90","ctb0033-RO3580",10187,4922,1996,17,-62.9155569996641,-8.05861227861689
"00000000000000000e99","ctb0033-RO3589",NA,NA,1996,17,-62.9086097202228,-8.380001987044
"00000000000000000ea8","ctb0033-RO3604",3170,3094,1996,17,-62.9122215920761,-10.9947207445615
"00000000000000000ec7","ctb0033-RO3635",3073,3047,1996,17,-62.2330559106257,-11.2838889887764
"00000000000000000ed4","ctb0033-RO3648",3892,3823,1996,17,-62.589998031752,-11.2974981651915
"00000000000000000edb","ctb0033-RO3655",3127,3067,1996,17,-62.1047229823076,-11.00944469624
"00000000000000000efc","ctb0033-RO3688",3530,3297,1996,17,-61.9758326663577,-11.0219435564928
"00000000000000000f2a","ctb0033-RO3744",4137,3998,1996,17,-63.6783352849676,-8.75916826782061
"00000000000000000f4b","ctb0033-RO3777",3307,3279,1996,17,-61.7880554618961,-11.0066666762837
"00000000000000000f4c","ctb0033-RO3778",3485,3376,1996,17,-61.8011117097806,-10.9388883402713
"00000000000000000f53","ctb0033-RO3785",3804,3743,1996,17,-61.5319425337903,-10.8283338478532
"00000000000000000f76","ctb0033-RO3853",3242,3127,1996,17,-62.4952778071747,-11.7080565173844
"0000000000000000066e","ctb0033-RO1029",3055,3030,1996,18,-63.5422212253111,-11.9091664339958
"000000000000000006b4","ctb0033-RO1102",3849,3585,1996,18,-63.0830542125347,-12.0072220661611
"000000000000000006bf","ctb0033-RO1118",3368,3247,1996,18,-63.1500031557511,-11.6816675573501
"000000000000000006cb","ctb0033-RO1131",4311,3969,1996,18,-62.7458346953678,-12.0886095785886
"0000000000000000072b","ctb0033-RO1286",3260,3162,1996,18,-64.0283345857536,-12.0241666501642
