system:index,id,mean_prediction,median_prediction,sampling_year,soc_stock_tha,.geo
00000000000000000f57,ctb0033-RO3789,3477,3375,1996,27,"{""type"":""Point"",""coordinates"":[-61.85666764980543,-10.793610827950026]}"
00000000000000000f67,ctb0033-RO3838,3739,3602,1996,27,"{""type"":""Point"",""coordinates"":[-62.63249772389237,-11.619168796984992]}"
00000000000000000f6b,ctb0033-RO3842,3602,3519,1996,27,"{""type"":""Point"",""coordinates"":[-62.68194469547404,-11.84444258220508]}"
00000000000000000f75,ctb0033-RO3852,3595,3443,1996,27,"{""type"":""Point"",""coordinates"":[-62.49722197523399,-11.66138756575902]}"
00000000000000000fa8,ctb0033-RO3903,3490,3442,1996,27,"{""type"":""Point"",""coordinates"":[-62.0133337062172,-11.50166702512564]}"
00000000000000000fad,ctb0033-RO3908,3579,3497,1996,27,"{""type"":""Point"",""coordinates"":[-62.03805496245751,-11.590001816994404]}"
00000000000000000faf,ctb0033-RO3910,4020,3885,1996,27,"{""type"":""Point"",""coordinates"":[-61.851664538423464,-11.896110186111358]}"
631,ctb0033-RO0626F,3378,3308,1996,28,"{""type"":""Point"",""coordinates"":[-63.48856040323397,-9.41696593702284]}"
634,ctb0033-RO0626I,3567,3526,1996,28,"{""type"":""Point"",""coordinates"":[-63.486634071578884,-9.416292612763769]}"
0000000000000000064f,ctb0033-RO0663D,3557,3385,1996,28,"{""type"":""Point"",""coordinates"":[-62.79273997934901,-11.035039936286744]}"
721,ctb0033-RO1276,3686,3535,1996,28,"{""type"":""Point"",""coordinates"":[-64.34805659038672,-11.995557057805309]}"
0000000000000000078d,ctb0033-RO1554,4168,4033,1996,28,"{""type"":""Point"",""coordinates"":[-59.880835513922506,-12.377777822803527]}"
000000000000000007a6,ctb0033-RO1579,5337,4543,1996,28,"{""type"":""Point"",""coordinates"":[-60.13249825917689,-12.783056599349116]}"
000000000000000007b9,ctb0033-RO1597,3613,3542,1996,28,"{""type"":""Point"",""coordinates"":[-60.58055765122924,-12.430555742872112]}"
000000000000000007c6,ctb0033-RO1610,3421,3345,1996,28,"{""type"":""Point"",""coordinates"":[-60.72666455634644,-12.885000567632995]}"
000000000000000007d2,ctb0033-RO1623,3940,3884,1996,28,"{""type"":""Point"",""coordinates"":[-60.82083185239312,-12.9211103679638]}"
842,ctb0033-RO1738,4036,3980,1996,28,"{""type"":""Point"",""coordinates"":[-60.56499984765377,-12.948333179895087]}"
875,ctb0033-RO1789,3993,3984,1996,28,"{""type"":""Point"",""coordinates"":[-61.03221999693277,-12.998609544272691]}"
0000000000000000087a,ctb0033-RO1794,4102,4017,1996,28,"{""type"":""Point"",""coordinates"":[-60.730276428199744,-13.207500592222416]}"
0000000000000000088a,ctb0033-RO1810,3596,3466,1996,28,"{""type"":""Point"",""coordinates"":[-60.785555903959306,-12.997775692375694]}"
0000000000000000089c,ctb0033-RO1828,4401,4308,1996,28,"{""type"":""Point"",""coordinates"":[-60.978055296436565,-13.190832472484635]}"
000000000000000008b9,ctb0033-RO1858,6405,5834,1996,28,"{""type"":""Point"",""coordinates"":[-61.25500114466399,-13.321666956493793]}"
000000000000000008ca,ctb0033-RO1875,4990,4540,1996,28,"{""type"":""Point"",""coordinates"":[-60.8202789238625,-13.517220833192662]}"
000000000000000008ff,ctb0033-RO2029,0,0,1996,28,"{""type"":""Point"",""coordinates"":[-65.28527936800208,-10.79583146027464]}"
903,ctb0033-RO2033,3616,3589,1996,28,"{""type"":""Point"",""coordinates"":[-65.30444458432979,-10.53389048709207]}"
915,ctb0033-RO2051,3651,3533,1996,28,"{""type"":""Point"",""coordinates"":[-65.10860978426456,-10.949723955831164]}"
0000000000000000093b,ctb0033-RO2088,3315,3207,1996,28,"{""type"":""Point"",""coordinates"":[-65.01916467623349,-10.769723423606715]}"
948,ctb0033-RO2101,3806,3598,1996,28,"{""type"":""Point"",""coordinates"":[-65.27222312011759,-10.773611759725322]}"
951,ctb0033-RO2110,3245,3192,1996,28,"{""type"":""Point"",""coordinates"":[-64.84833205577492,-10.277501094721039]}"
0000000000000000097d,ctb0033-RO2154,3421,3309,1996,28,"{""type"":""Point"",""coordinates"":[-64.8347228793598,-11.29111273248298]}"
0000000000000000099c,ctb0033-RO2185,3459,3381,1996,28,"{""type"":""Point"",""coordinates"":[-65.06111143984324,-10.934442616521007]}"
000000000000000009bf,ctb0033-RO2220,4049,4001,1996,28,"{""type"":""Point"",""coordinates"":[-60.20777680316117,-12.552498779380697]}"
000000000000000009c2,ctb0033-RO2223,3777,3540,1996,28,"{""type"":""Point"",""coordinates"":[-62.0338901620736,-12.218333746435464]}"
00000000000000000a19,ctb0033-RO2309,4607,4654,1996,28,"{""type"":""Point"",""coordinates"":[-61.78222295771816,-12.054443946317113]}"
00000000000000000a69,ctb0033-RO2389,3966,3912,1996,28,"{""type"":""Point"",""coordinates"":[-63.697224037029976,-8.644720980182868]}"
00000000000000000ab0,ctb0033-RO2460,3336,3239,1996,28,"{""type"":""Point"",""coordinates"":[-62.14361080259468,-12.505553363490021]}"
00000000000000000ac8,ctb0033-RO2484,3262,3160,1996,28,"{""type"":""Point"",""coordinates"":[-62.17166746642297,-12.563053471574204]}"
00000000000000000ae5,ctb0033-RO2513,4380,4273,1996,28,"{""type"":""Point"",""coordinates"":[-61.02444332469557,-12.87499880397012]}"
00000000000000000af3,ctb0033-RO2527,4102,4083,1996,28,"{""type"":""Point"",""coordinates"":[-61.216942717172834,-12.830831408035735]}"
00000000000000000afd,ctb0033-RO2537,4076,4023,1996,28,"{""type"":""Point"",""coordinates"":[-61.238890412557886,-12.920000051801491]}"
00000000000000000b14,ctb0033-RO2560,3526,3470,1996,28,"{""type"":""Point"",""coordinates"":[-61.23555500496991,-12.267223330385443]}"
00000000000000000bc3,ctb0033-RO2830,3416,3281,1996,28,"{""type"":""Point"",""coordinates"":[-61.00611196026485,-11.633054437665423]}"
00000000000000000bcb,ctb0033-RO2838,4293,4195,1996,28,"{""type"":""Point"",""coordinates"":[-60.884721852286894,-11.860276850045867]}"
00000000000000000c13,ctb0033-RO2928,5901,4417,1996,28,"{""type"":""Point"",""coordinates"":[-65.2513901999959,-9.710000221851088]}"
00000000000000000c28,ctb0033-RO2949,3972,3925,1996,28,"{""type"":""Point"",""coordinates"":[-65.64805399330622,-9.791387734278581]}"
00000000000000000c86,ctb0033-RO3043,3450,3345,1996,28,"{""type"":""Point"",""coordinates"":[-60.47860922384431,-11.792222049768174]}"
00000000000000000cb3,ctb0033-RO3088,3470,3367,1996,28,"{""type"":""Point"",""coordinates"":[-61.39388876517566,-11.590001816994402]}"
00000000000000000cb8,ctb0033-RO3093,4406,4257,1996,28,"{""type"":""Point"",""coordinates"":[-61.12722114487644,-11.162498880798442]}"
00000000000000000d3f,ctb0033-RO3234,3297,3239,1996,28,"{""type"":""Point"",""coordinates"":[-62.05805403068221,-8.953054440725492]}"
00000000000000000d48,ctb0033-RO3243,3727,3628,1996,28,"{""type"":""Point"",""coordinates"":[-62.18138830671947,-9.24277561347103]}"
00000000000000000d4e,ctb0033-RO3249,3299,3206,1996,28,"{""type"":""Point"",""coordinates"":[-61.838612749640035,-9.27277644535861]}"
00000000000000000dcc,ctb0033-RO3375,3526,3464,1996,28,"{""type"":""Point"",""coordinates"":[-61.7044428580429,-11.728332049874401]}"
00000000000000000ddc,ctb0033-RO3391,3815,3759,1996,28,"{""type"":""Point"",""coordinates"":[-61.74305421406469,-11.818053622170787]}"
00000000000000000df7,ctb0033-RO3418,3561,3512,1996,28,"{""type"":""Point"",""coordinates"":[-62.74472437920551,-9.526387817773346]}"
00000000000000000dfd,ctb0033-RO3424,3528,3462,1996,28,"{""type"":""Point"",""coordinates"":[-62.56138843939308,-9.691387934054005]}"
00000000000000000e0b,ctb0033-RO3438,3477,3340,1996,28,"{""type"":""Point"",""coordinates"":[-62.8375004357235,-9.880556378044341]}"
0.00E+00,ctb0033-RO3449,3308,3273,1996,28,"{""type"":""Point"",""coordinates"":[-62.72083251576114,-9.828054922241067]}"
0.00E+00,ctb0033-RO3466,3424,3374,1996,28,"{""type"":""Point"",""coordinates"":[-61.79889107745595,-9.058886745127973]}"
0.00E+00,ctb0033-RO3523,3639,3624,1996,28,"{""type"":""Point"",""coordinates"":[-62.026942882632326,-10.474165287582215]}"
0.00E+00,ctb0033-RO3542,3294,3206,1996,28,"{""type"":""Point"",""coordinates"":[-62.161665702760075,-10.337221835129839]}"
00000000000000000ea3,ctb0033-RO3599,4101,3898,1996,28,"{""type"":""Point"",""coordinates"":[-63.088333788181934,-8.171387403359587]}"
00000000000000000eaf,ctb0033-RO3611,3442,3311,1996,28,"{""type"":""Point"",""coordinates"":[-62.66666781526494,-11.153611892398924]}"
00000000000000000ec3,ctb0033-RO3631,3322,3256,1996,28,"{""type"":""Point"",""coordinates"":[-62.34805612679412,-11.03138793252397]}"
00000000000000000ec9,ctb0033-RO3637,3786,3728,1996,28,"{""type"":""Point"",""coordinates"":[-62.32055685059752,-11.317778156782587]}"
00000000000000000eca,ctb0033-RO3638,3431,3376,1996,28,"{""type"":""Point"",""coordinates"":[-62.33888821502824,-11.254998473051122]}"
00000000000000000eff,ctb0033-RO3701,3660,3589,1996,28,"{""type"":""Point"",""coordinates"":[-63.916388853806836,-8.945554232753592]}"
00000000000000000f19,ctb0033-RO3727,4059,3970,1996,28,"{""type"":""Point"",""coordinates"":[-63.43277704905536,-8.01833321880111]}"
00000000000000000f72,ctb0033-RO3849,3481,3384,1996,28,"{""type"":""Point"",""coordinates"":[-62.60666615148976,-11.74305600155288]}"
00000000000000000f80,ctb0033-RO3863,3278,3161,1996,28,"{""type"":""Point"",""coordinates"":[-62.47416842278767,-11.629999953443814]}"
00000000000000000fa2,ctb0033-RO3897,3469,3401,1996,28,"{""type"":""Point"",""coordinates"":[-64.33861221435552,-9.284998841346109]}"
00000000000000000fc8,ctb0033-RO3936,4563,4529,1996,28,"{""type"":""Point"",""coordinates"":[-62.08916517873211,-11.859723921515238]}"
00000000000000000fd1,ctb0033-RO3945,3516,3277,1996,28,"{""type"":""Point"",""coordinates"":[-62.0699999624044,-11.557222965150524]}"
0000000000000000062d,ctb0033-RO0607F,4046,3838,1996,29,"{""type"":""Point"",""coordinates"":[-63.28660771652341,-9.090987813611731]}"
643,ctb0033-RO0655F,3535,3512,1996,29,"{""type"":""Point"",""coordinates"":[-62.309101419991215,-10.700393320427738]}"
653,ctb0033-RO0663H,3795,3731,1996,29,"{""type"":""Point"",""coordinates"":[-62.7928469977743,-11.034611862585614]}"
000000000000000006da,ctb0033-RO1204,3449,3347,1996,29,"{""type"":""Point"",""coordinates"":[-63.612777581279815,-11.903333929817942]}"
000000000000000006ec,ctb0033-RO1223,5495,4529,1996,29,"{""type"":""Point"",""coordinates"":[-63.21861088455942,-12.585554095489892]}"
753,ctb0033-RO1431,3529,3497,1996,29,"{""type"":""Point"",""coordinates"":[-63.1436132639415,-9.290831345524014]}"
778,ctb0033-RO1533,3845,3713,1996,29,"{""type"":""Point"",""coordinates"":[-60.914165296542805,-12.718609211823663]}"
000000000000000007ea,ctb0033-RO1648,3497,3438,1996,29,"{""type"":""Point"",""coordinates"":[-61.28889031267018,-12.579445127046668]}"
000000000000000007f8,ctb0033-RO1662,4095,4049,1996,29,"{""type"":""Point"",""coordinates"":[-60.392775987666525,-12.561943155411896]}"
0000000000000000087c,ctb0033-RO1796,4360,4303,1996,29,"{""type"":""Point"",""coordinates"":[-60.63083401560684,-13.190832472484635]}"
000000000000000008d0,ctb0033-RO1881,4281,4266,1996,29,"{""type"":""Point"",""coordinates"":[-60.99222186048337,-13.37666550888699]}"
000000000000000008f1,ctb0033-RO2015,3381,3271,1996,29,"{""type"":""Point"",""coordinates"":[-64.97860915215239,-10.678057683251028]}"
944,ctb0033-RO2097,3462,3361,1996,29,"{""type"":""Point"",""coordinates"":[-65.12333373594304,-10.709445295566233]}"
0000000000000000095b,ctb0033-RO2120,4757,4101,1996,29,"{""type"":""Point"",""coordinates"":[-65.13833415188682,-11.605555161468823]}"
973,ctb0033-RO2144,3318,3226,1996,29,"{""type"":""Point"",""coordinates"":[-65.03277831174965,-11.177775761007547]}"
000000000000000009ac,ctb0033-RO2201,4407,4245,1996,29,"{""type"":""Point"",""coordinates"":[-59.866111562244036,-12.392778238747322]}"
00000000000000000a05,ctb0033-RO2289,4097,4081,1996,29,"{""type"":""Point"",""coordinates"":[-61.654166493665294,-12.296109387009666]}"
00000000000000000a07,ctb0033-RO2291,3991,3919,1996,29,"{""type"":""Point"",""coordinates"":[-61.6569445136216,-12.415555326928319]}"
00000000000000000a4c,ctb0033-RO2360,3697,3636,1996,29,"{""type"":""Point"",""coordinates"":[-63.5605570488429,-8.654165356214065]}"
00000000000000000a62,ctb0033-RO2382,3747,3664,1996,29,"{""type"":""Point"",""coordinates"":[-63.755834461276464,-8.70083430783943]}"
00000000000000000a65,ctb0033-RO2385,3921,3865,1996,29,"{""type"":""Point"",""coordinates"":[-63.82888791383506,-8.67333503164283]}"
00000000000000000aba,ctb0033-RO2470,3646,3537,1996,29,"{""type"":""Point"",""coordinates"":[-61.95083494585211,-12.43805595084401]}"
00000000000000000b0b,ctb0033-RO2551,3735,3626,1996,29,"{""type"":""Point"",""coordinates"":[-61.403056676941546,-12.74110983573935]}"
00000000000000000b95,ctb0033-RO2690,3293,3245,1996,29,"{""type"":""Point"",""coordinates"":[-62.06777933007979,-9.612501977317494]}"
00000000000000000b96,ctb0033-RO2691,3229,3179,1996,29,"{""type"":""Point"",""coordinates"":[-62.033056310176605,-9.653057501398584]}"
00000000000000000bae,ctb0033-RO2809,3652,3571,1996,29,"{""type"":""Point"",""coordinates"":[-61.021665304739265,-11.863612257633843]}"
00000000000000000bd3,ctb0033-RO2846,4465,4500,1996,29,"{""type"":""Point"",""coordinates"":[-60.76388913194061,-11.45860994535357]}"
00000000000000000be7,ctb0033-RO2866,4930,4147,1996,29,"{""type"":""Point"",""coordinates"":[-60.78027632831203,-11.733054237890002]}"
00000000000000000c07,ctb0033-RO2916,3215,3177,1996,29,"{""type"":""Point"",""coordinates"":[-64.8499997595689,-9.644723441529695]}"
00000000000000000c16,ctb0033-RO2931,3819,3506,1996,29,"{""type"":""Point"",""coordinates"":[-65.24360906865763,-9.806111685957061]}"
00000000000000000c35,ctb0033-RO2962,3814,3769,1996,29,"{""type"":""Point"",""coordinates"":[-65.98527796957413,-9.413055305398967]}"
00000000000000000c45,ctb0033-RO2978,4024,3919,1996,29,"{""type"":""Point"",""coordinates"":[-66.59472114695278,-9.805277834060067]}"
00000000000000000c5c,ctb0033-RO3001,3747,3488,1996,29,"{""type"":""Point"",""coordinates"":[-63.001109312475485,-12.51333449482828]}"
00000000000000000c60,ctb0033-RO3005,5504,4926,1996,29,"{""type"":""Point"",""coordinates"":[-63.058056492029046,-12.471387731218519]}"
00000000000000000c69,ctb0033-RO3014,3783,3552,1996,29,"{""type"":""Point"",""coordinates"":[-62.779723863373995,-12.385554495040736]}"
00000000000000000c98,ctb0033-RO3061,4197,4104,1996,29,"{""type"":""Point"",""coordinates"":[-61.40555377353148,-11.196111584539315]}"
00000000000000000c9b,ctb0033-RO3064,3998,3942,1996,29,"{""type"":""Point"",""coordinates"":[-61.36583210134738,-11.157500228517529]}"
00000000000000000cb7,ctb0033-RO3092,3667,3590,1996,29,"{""type"":""Point"",""coordinates"":[-61.51972013780285,-11.531667857013224]}"
00000000000000000d15,ctb0033-RO3186,4195,4111,1996,29,"{""type"":""Point"",""coordinates"":[-60.4472216115291,-11.472776509400365]}"
00000000000000000d64,ctb0033-RO3271,3275,3206,1996,29,"{""type"":""Point"",""coordinates"":[-62.36416685890021,-9.379723525024458]}"
00000000000000000d69,ctb0033-RO3276,3357,3271,1996,29,"{""type"":""Point"",""coordinates"":[-62.07249705899432,-9.463331669776569]}"
00000000000000000dbd,ctb0033-RO3360,3910,3779,1996,29,"{""type"":""Point"",""coordinates"":[-61.77333151021759,-11.606112549100505]}"
00000000000000000dc7,ctb0033-RO3370,3274,3193,1996,29,"{""type"":""Point"",""coordinates"":[-61.62694368173402,-11.470832341341064]}"
00000000000000000de7,ctb0033-RO3402,4139,3766,1996,29,"{""type"":""Point"",""coordinates"":[-62.530834678974855,-9.03055361703438]}"
00000000000000000df3,ctb0033-RO3414,4003,3694,1996,29,"{""type"":""Point"",""coordinates"":[-62.56333260745238,-9.37277624558319]}"
00000000000000000e0f,ctb0033-RO3442,3628,3568,1996,29,"{""type"":""Point"",""coordinates"":[-62.55055728293426,-9.831666794094359]}"
0.00E+00,ctb0033-RO3444,3274,3205,1996,29,"{""type"":""Point"",""coordinates"":[-62.44500144279709,-9.808889705913357]}"
0.00E+00,ctb0033-RO3450,3575,3496,1996,29,"{""type"":""Point"",""coordinates"":[-61.6652785734905,-9.325835288793565]}"
0.00E+00,ctb0033-RO3475,3453,3396,1996,29,"{""type"":""Point"",""coordinates"":[-62.78388866375793,-10.07000128629999]}"
0.00E+00,ctb0033-RO3509,3124,3092,1996,29,"{""type"":""Point"",""coordinates"":[-62.04222422194249,-10.769166035975033]}"
0.00E+00,ctb0033-RO3531,3638,3632,1996,29,"{""type"":""Point"",""coordinates"":[-62.27166726664755,-10.633332899684964]}"
00000000000000000e7b,ctb0033-RO3550,3249,3191,1996,29,"{""type"":""Point"",""coordinates"":[-62.4841657273495,-10.323331735348352]}"
00000000000000000e9d,ctb0033-RO3593,3466,3405,1996,29,"{""type"":""Point"",""coordinates"":[-62.96472304787936,-8.37472241139672]}"
00000000000000000ec6,ctb0033-RO3634,3252,3107,1996,29,"{""type"":""Point"",""coordinates"":[-62.268889246691245,-11.197221900701624]}"
00000000000000000f1d,ctb0033-RO3731,4400,4312,1996,29,"{""type"":""Point"",""coordinates"":[-63.607498005632536,-8.0844438510195]}"
00000000000000000f3b,ctb0033-RO3761,3438,3409,1996,29,"{""type"":""Point"",""coordinates"":[-61.68944244209911,-11.3711090053818]}"
00000000000000000f50,ctb0033-RO3782,3588,3528,1996,29,"{""type"":""Point"",""coordinates"":[-61.70000159339368,-10.865277500081007]}"
00000000000000000f5b,ctb0033-RO3793,3326,3086,1996,29,"{""type"":""Point"",""coordinates"":[-61.58888971334391,-10.751944987706624]}"
00000000000000000f8b,ctb0033-RO3874,3956,3848,1996,29,"{""type"":""Point"",""coordinates"":[-62.347779662528815,-11.523057332879022]}"
00000000000000000f91,ctb0033-RO3880,3685,3665,1996,29,"{""type"":""Point"",""coordinates"":[-62.20027705878188,-11.501943489390957]}"
000000000000000006c0,ctb0033-RO1119,3209,3159,1996,30,"{""type"":""Point"",""coordinates"":[-63.126945144203724,-11.671665793687211]}"
000000000000000006d5,ctb0033-RO1179,3601,3577,1996,30,"{""type"":""Point"",""coordinates"":[-63.70805519348879,-10.292501510664827]}"
000000000000000006f3,ctb0033-RO1230,4939,4024,1996,30,"{""type"":""Point"",""coordinates"":[-62.98666628416338,-12.523612722756475]}"
731,ctb0033-RO1292,3312,3225,1996,30,"{""type"":""Point"",""coordinates"":[-63.37416662480887,-12.189443230710188]}"
000000000000000007a2,ctb0033-RO1575,6253,4801,1996,30,"{""type"":""Point"",""coordinates"":[-60.0833322109616,-12.578887739414988]}"
7.00E+09,ctb0033-RO1647,3727,3596,1996,30,"{""type"":""Point"",""coordinates"":[-61.298334688701374,-12.563053471574204]}"
000000000000000007fe,ctb0033-RO1668,4068,3956,1996,30,"{""type"":""Point"",""coordinates"":[-60.158334290680564,-12.443611990756603]}"
810,ctb0033-RO1686,3516,3326,1996,30,"{""type"":""Point"",""coordinates"":[-63.95666791362261,-11.599446193025603]}"
854,ctb0033-RO1756,4491,4134,1996,30,"{""type"":""Point"",""coordinates"":[-60.68388839994074,-13.124445376000933]}"
000000000000000008d2,ctb0033-RO1883,4843,4563,1996,30,"{""type"":""Point"",""coordinates"":[-60.724996852552465,-13.661945416983299]}"
0000000000000000091b,ctb0033-RO2057,3548,3375,1996,30,"{""type"":""Point"",""coordinates"":[-65.00860998403998,-10.3819466186959]}"
931,ctb0033-RO2079,3343,3302,1996,30,"{""type"":""Point"",""coordinates"":[-65.26333167261701,-10.18222348251206]}"
0000000000000000093c,ctb0033-RO2089,3383,3240,1996,30,"{""type"":""Point"",""coordinates"":[-65.16944529993671,-10.766664480284051]}"
0000000000000000095c,ctb0033-RO2121,4294,3518,1996,30,"{""type"":""Point"",""coordinates"":[-65.13388842813654,-11.614446608969393]}"
961,ctb0033-RO2126,3612,3468,1996,30,"{""type"":""Point"",""coordinates"":[-64.97527820366547,-11.892498314258066]}"
0000000000000000097a,ctb0033-RO2151,4107,3404,1996,30,"{""type"":""Point"",""coordinates"":[-65.03888728019288,-11.172500644461323]}"
995,ctb0033-RO2178,4081,3777,1996,30,"{""type"":""Point"",""coordinates"":[-64.67333463493243,-11.40388785722568]}"
000000000000000009a9,ctb0033-RO2198,4396,4267,1996,30,"{""type"":""Point"",""coordinates"":[-59.85416563052186,-12.338609079150059]}"
000000000000000009be,ctb0033-RO2219,4067,3981,1996,30,"{""type"":""Point"",""coordinates"":[-60.20722387463055,-12.566388879162183]}"
9.00E+06,ctb0033-RO2258,3752,3570,1996,30,"{""type"":""Point"",""coordinates"":[-61.783890661512146,-12.251112598279342]}"
000000000000000009f3,ctb0033-RO2271,3982,3913,1996,30,"{""type"":""Point"",""coordinates"":[-61.599720869802724,-11.953057365664916]}"
00000000000000000a06,ctb0033-RO2290,3997,3955,1996,30,"{""type"":""Point"",""coordinates"":[-61.654166493665294,-12.356944902681828]}"
00000000000000000a0f,ctb0033-RO2299,3546,3406,1996,30,"{""type"":""Point"",""coordinates"":[-61.51027576177166,-12.24916843022004]}"
00000000000000000a5a,ctb0033-RO2374,3687,3624,1996,30,"{""type"":""Point"",""coordinates"":[-63.41638985268395,-8.665834823670934]}"
00000000000000000abe,ctb0033-RO2474,3276,3192,1996,30,"{""type"":""Point"",""coordinates"":[-62.04472131853241,-12.557220967396294]}"
00000000000000000ac9,ctb0033-RO2485,3310,3239,1996,30,"{""type"":""Point"",""coordinates"":[-62.05666725025459,-12.382500010819125]}"
00000000000000000afe,ctb0033-RO2538,4345,4287,1996,30,"{""type"":""Point"",""coordinates"":[-61.26361166879819,-12.856390975274088]}"
00000000000000000b04,ctb0033-RO2544,5050,4979,1996,30,"{""type"":""Point"",""coordinates"":[-61.30027885676068,-12.68027877916824]}"
00000000000000000b81,ctb0033-RO2670,3781,3625,1996,30,"{""type"":""Point"",""coordinates"":[-62.28666768259133,-12.840833171698616]}"
00000000000000000b9c,ctb0033-RO2697,4040,4016,1996,30,"{""type"":""Point"",""coordinates"":[-62.17944413866017,-9.710276686116401]}"
00000000000000000c1f,ctb0033-RO2940,3436,3369,1996,30,"{""type"":""Point"",""coordinates"":[-65.55555440105354,-9.745276170284898]}"
00000000000000000c54,ctb0033-RO2993,3792,3670,1996,30,"{""type"":""Point"",""coordinates"":[-66.40388945826952,-9.745276170284898]}"
00000000000000000c6a,ctb0033-RO3015,3936,3758,1996,30,"{""type"":""Point"",""coordinates"":[-62.73666678360192,-12.351946250400916]}"
00000000000000000c85,ctb0033-RO3042,3605,3496,1996,30,"{""type"":""Point"",""coordinates"":[-60.47333410729808,-11.826945069671357]}"
00000000000000000c87,ctb0033-RO3044,3629,3555,1996,30,"{""type"":""Point"",""coordinates"":[-60.470556087341784,-11.766666941630879]}"
00000000000000000cde,ctb0033-RO3131,3468,3309,1996,30,"{""type"":""Point"",""coordinates"":[-61.436388457316056,-11.653610893521808]}"
00000000000000000d5d,ctb0033-RO3264,3312,3289,1996,30,"{""type"":""Point"",""coordinates"":[-62.29666498715315,-9.217220505333731]}"
00000000000000000d65,ctb0033-RO3272,3462,3431,1996,30,"{""type"":""Point"",""coordinates"":[-62.37277738303443,-9.34527696938659]}"
00000000000000000d6c,ctb0033-RO3279,3497,3429,1996,30,"{""type"":""Point"",""coordinates"":[-62.21666871425435,-9.498612077311432]}"
00000000000000000d6f,ctb0033-RO3282,3480,3451,1996,30,"{""type"":""Point"",""coordinates"":[-62.14055631837308,-9.571946453236404]}"
00000000000000000df6,ctb0033-RO3417,3329,3266,1996,30,"{""type"":""Point"",""coordinates"":[-62.60611322295913,-9.503053341960664]}"
00000000000000000e4d,ctb0033-RO3504,3194,3144,1996,30,"{""type"":""Point"",""coordinates"":[-62.01861328186448,-10.895554796233904]}"
0.00E+00,ctb0033-RO3539,3234,3146,1996,30,"{""type"":""Point"",""coordinates"":[-62.36444332316554,-10.483609663613413]}"
0.00E+00,ctb0033-RO3543,3543,3544,1996,30,"{""type"":""Point"",""coordinates"":[-62.12916777428257,-10.30638715134526]}"
0.00E+00,ctb0033-RO3556,3161,3128,1996,30,"{""type"":""Point"",""coordinates"":[-62.27555560276614,-9.990553482830745]}"
0.00E+00,ctb0033-RO3558,3341,3207,1996,30,"{""type"":""Point"",""coordinates"":[-62.259997799190664,-10.043331402899327]}"
00000000000000000eb3,ctb0033-RO3615,3812,3792,1996,30,"{""type"":""Point"",""coordinates"":[-62.65388803164576,-11.023334796021446]}"
00000000000000000ebb,ctb0033-RO3623,3333,3266,1996,30,"{""type"":""Point"",""coordinates"":[-62.46444312339011,-11.023053872655082]}"
00000000000000000eeb,ctb0033-RO3671,3245,3193,1996,30,"{""type"":""Point"",""coordinates"":[-61.84222016239227,-11.453887757337966]}"
00000000000000000f0c,ctb0033-RO3714,4009,3921,1996,30,"{""type"":""Point"",""coordinates"":[-64.00750166563189,-8.760278583982915]}"
00000000000000000f5e,ctb0033-RO3796,3177,3128,1996,30,"{""type"":""Point"",""coordinates"":[-62.71333230778925,-11.08777772444585]}"
00000000000000000f99,ctb0033-RO3888,4753,4655,1996,30,"{""type"":""Point"",""coordinates"":[-62.21138913860705,-11.976944770008224]}"
00000000000000000fd2,ctb0033-RO3946,3523,3254,1996,30,"{""type"":""Point"",""coordinates"":[-62.1005537228226,-11.498889005169342]}"
633,ctb0033-RO0626H,3655,3532,1996,31,"{""type"":""Point"",""coordinates"":[-63.48849351671817,-9.418308126439927]}"
0000000000000000065f,ctb0033-RO1014,4126,3647,1996,31,"{""type"":""Point"",""coordinates"":[-64.35944513447721,-12.109723422076684]}"
0000000000000000070c,ctb0033-RO1255,5945,5553,1996,31,"{""type"":""Point"",""coordinates"":[-63.6325001852392,-12.455276999112417]}"
713,ctb0033-RO1262,3441,3358,1996,31,"{""type"":""Point"",""coordinates"":[-63.86027998525132,-11.707499129752703]}"
715,ctb0033-RO1264,4678,4290,1996,31,"{""type"":""Point"",""coordinates"":[-63.900554585966056,-11.730557141300071]}"
759,ctb0033-RO1501,5189,4538,1996,31,"{""type"":""Point"",""coordinates"":[-59.92555583838753,-12.445556158815904]}"
771,ctb0033-RO1526,4427,4306,1996,31,"{""type"":""Point"",""coordinates"":[-61.02972290034285,-12.595832323418085]}"
000000000000000007b7,ctb0033-RO1595,3912,3685,1996,31,"{""type"":""Point"",""coordinates"":[-60.63722390741643,-12.309446558260525]}"
0000000000000000086e,ctb0033-RO1782,4317,4342,1996,31,"{""type"":""Point"",""coordinates"":[-60.63999746827167,-13.271667056381501]}"
891,ctb0033-RO1817,4554,4370,1996,31,"{""type"":""Point"",""coordinates"":[-61.07916541282345,-12.946389011835784]}"
0000000000000000089a,ctb0033-RO1826,4112,4079,1996,31,"{""type"":""Point"",""coordinates"":[-60.86194476410589,-13.185833820203722]}"
000000000000000008fe,ctb0033-RO2028,3422,3312,1996,31,"{""type"":""Point"",""coordinates"":[-65.12833238822394,-10.88805458826201]}"
957,ctb0033-RO2116,3654,3589,1996,31,"{""type"":""Point"",""coordinates"":[-64.4955547350326,-10.31694630263982]}"
964,ctb0033-RO2129,3758,3498,1996,31,"{""type"":""Point"",""coordinates"":[-65.02416778761545,-11.879165602108262]}"
